0.186000	0.007461	62.293595
0.187000	0.007212	62.298540
0.188000	0.006971	62.303319
0.189000	0.006738	62.307939
0.190000	0.006512	62.312404
0.191000	0.006295	62.316719
0.192000	0.006084	62.320891
0.193000	0.005881	62.324923
0.194000	0.005684	62.328820
0.195000	0.005494	62.332586
0.196000	0.005310	62.336227
0.197000	0.005133	62.339746
0.198000	0.004961	62.343148
0.199000	0.004795	62.346435
0.200000	0.004635	62.349613
0.201000	0.004480	62.352684
0.202000	0.004330	62.355653
0.203000	0.004185	62.358522
0.204000	0.004045	62.361296
0.205000	0.003910	62.363977
0.206000	0.003779	62.366568
0.207000	0.003653	62.369072
0.208000	0.003531	62.371493
0.209000	0.003413	62.373833
0.210000	0.003298	62.376094
0.211000	0.003188	62.378280
0.212000	0.003082	62.380393
0.213000	0.002978	62.382435
0.214000	0.002879	62.384409
0.215000	0.002783	62.386317
0.216000	0.002690	62.388161
0.217000	0.002600	62.389943
0.218000	0.002513	62.391666
0.219000	0.002429	62.393331
0.220000	0.002347	62.394941
0.221000	0.002269	62.396496
0.222000	0.002193	62.398000
0.223000	0.002120	62.399453
0.224000	0.002049	62.400858
0.225000	0.001980	62.402216
0.226000	0.001914	62.403528
0.227000	0.001850	62.404797
0.228000	0.001788	62.406023
0.229000	0.001728	62.407208
0.230000	0.001671	62.408353
0.231000	0.001615	62.409460
0.232000	0.001561	62.410530
0.233000	0.001509	62.411565
0.234000	0.001458	62.412564
0.235000	0.001409	62.413531
0.236000	0.001362	62.414465
0.237000	0.001317	62.415368
0.238000	0.001273	62.416240
0.239000	0.001230	62.417083
0.240000	0.001189	62.417899
0.241000	0.001149	62.418687
0.242000	0.001111	62.419448
0.243000	0.001074	62.420184
0.244000	0.001038	62.420896
0.245000	0.001003	62.421584
0.246000	0.000969	62.422248
0.247000	0.000937	62.422891
0.248000	0.000906	62.423512
0.249000	0.000875	62.424112
0.250000	0.000846	62.424692
0.251000	0.000818	62.425253
0.252000	0.000791	62.425795
0.253000	0.000764	62.426319
0.254000	0.000739	62.426825
0.255000	0.000714	62.427315
0.256000	0.000690	62.427788
0.257000	0.000667	62.428245
0.258000	0.000645	62.428687
0.259000	0.000623	62.429114
0.260000	0.000602	62.429527
0.261000	0.000582	62.429926
0.262000	0.000563	62.430312
0.263000	0.000544	62.430685
0.264000	0.000526	62.431045
0.265000	0.000508	62.431393
0.266000	0.000491	62.431730
0.267000	0.000475	62.432055
0.268000	0.000459	62.432370
0.269000	0.000443	62.432674
0.270000	0.000429	62.432968
0.271000	0.000414	62.433252
0.272000	0.000400	62.433526
0.273000	0.000387	62.433792
0.274000	0.000374	62.434048
0.275000	0.000362	62.434296
0.276000	0.000349	62.434536
0.277000	0.000338	62.434767
0.278000	0.000326	62.434991
0.279000	0.000316	62.435207
0.280000	0.000305	62.435416
0.281000	0.000295	62.435619
0.282000	0.000285	62.435814
0.283000	0.000275	62.436003
0.284000	0.000266	62.436185
0.285000	0.000257	62.436362
0.286000	0.000249	62.436532
0.287000	0.000240	62.436697
0.288000	0.000232	62.436856
0.289000	0.000225	62.437010
0.290000	0.000217	62.437159
0.291000	0.000210	62.437303
0.292000	0.000203	62.437442
0.293000	0.000196	62.437577
0.294000	0.000189	62.437706
0.295000	0.000183	62.437832
0.296000	0.000177	62.437953
0.297000	0.000171	62.438071
0.298000	0.000165	62.438184
0.299000	0.000160	62.438294
