0.186000	0.011143	82.510692
0.187000	0.010926	82.554173
0.188000	0.010714	82.596809
0.189000	0.010505	82.638616
0.190000	0.010301	82.679609
0.191000	0.010100	82.719804
0.192000	0.009904	82.759218
0.193000	0.009711	82.797865
0.194000	0.009522	82.835760
0.195000	0.009337	82.872918
0.196000	0.009155	82.909352
0.197000	0.008977	82.945079
0.198000	0.008803	82.980110
0.199000	0.008631	83.014459
0.200000	0.008464	83.048140
0.201000	0.008299	83.081167
0.202000	0.008137	83.113550
0.203000	0.007979	83.145304
0.204000	0.007824	83.176439
0.205000	0.007672	83.206970
0.206000	0.007522	83.236906
0.207000	0.007376	83.266259
0.208000	0.007233	83.295042
0.209000	0.007092	83.323265
0.210000	0.006954	83.350939
0.211000	0.006819	83.378074
0.212000	0.006686	83.404681
0.213000	0.006556	83.430771
0.214000	0.006428	83.456353
0.215000	0.006303	83.481438
0.216000	0.006181	83.506035
0.217000	0.006060	83.530153
0.218000	0.005943	83.553801
0.219000	0.005827	83.576990
0.220000	0.005714	83.599728
0.221000	0.005602	83.622023
0.222000	0.005493	83.643885
0.223000	0.005387	83.665321
0.224000	0.005282	83.686340
0.225000	0.005179	83.706951
0.226000	0.005078	83.727160
0.227000	0.004979	83.746976
0.228000	0.004883	83.766407
0.229000	0.004788	83.785460
0.230000	0.004694	83.804142
0.231000	0.004603	83.822460
0.232000	0.004514	83.840422
0.233000	0.004426	83.858035
0.234000	0.004340	83.875305
0.235000	0.004255	83.892239
0.236000	0.004172	83.908844
0.237000	0.004091	83.925126
0.238000	0.004012	83.941091
0.239000	0.003934	83.956745
0.240000	0.003857	83.972095
0.241000	0.003782	83.987146
0.242000	0.003709	84.001904
0.243000	0.003636	84.016376
0.244000	0.003566	84.030565
0.245000	0.003496	84.044479
0.246000	0.003428	84.058122
0.247000	0.003362	84.071500
0.248000	0.003296	84.084617
0.249000	0.003232	84.097479
0.250000	0.003169	84.110091
0.251000	0.003107	84.122457
0.252000	0.003047	84.134583
0.253000	0.002988	84.146473
0.254000	0.002930	84.158132
0.255000	0.002873	84.169564
0.256000	0.002817	84.180774
0.257000	0.002762	84.191765
0.258000	0.002708	84.202543
0.259000	0.002656	84.213111
0.260000	0.002604	84.223473
0.261000	0.002553	84.233634
0.262000	0.002504	84.243597
0.263000	0.002455	84.253366
0.264000	0.002407	84.262946
0.265000	0.002360	84.272338
0.266000	0.002314	84.281549
0.267000	0.002269	84.290580
0.268000	0.002225	84.299435
0.269000	0.002182	84.308118
0.270000	0.002139	84.316632
0.271000	0.002098	84.324980
0.272000	0.002057	84.333166
0.273000	0.002017	84.341193
0.274000	0.001978	84.349064
0.275000	0.001939	84.356781
0.276000	0.001902	84.364349
0.277000	0.001865	84.371769
0.278000	0.001828	84.379045
0.279000	0.001793	84.386179
0.280000	0.001758	84.393174
0.281000	0.001724	84.400034
0.282000	0.001690	84.406760
0.283000	0.001657	84.413355
0.284000	0.001625	84.419821
0.285000	0.001593	84.426162
0.286000	0.001562	84.432380
0.287000	0.001532	84.438477
0.288000	0.001502	84.444455
0.289000	0.001473	84.450316
